tick,agent_id,agent_type,lineage_id,generation,cause
2703,3171,child,9,25,hunger
2708,3145,mother,0,26,starvation
2711,3156,mother,11,26,starvation
2711,3173,child,9,26,hunger
2712,3153,mother,8,26,starvation
2719,3151,mother,6,26,starvation
2720,3147,mother,2,26,starvation
2721,3144,mother,9,25,starvation
2721,3150,mother,5,26,starvation
2726,3146,mother,1,26,starvation
2726,3148,mother,3,26,starvation
2726,3149,mother,4,26,starvation
2726,3152,mother,7,26,starvation
2726,3154,mother,9,26,starvation
2726,3155,mother,10,26,starvation
2726,3172,mother,9,25,starvation
2729,3170,mother,9,24,starvation
2752,3175,child,1,26,hunger
2779,3174,mother,1,25,starvation
2795,3188,mother,11,27,starvation
2799,3189,child,9,27,hunger
2799,3190,child,0,28,hunger
2799,3191,child,1,28,hunger
2799,3192,child,2,28,hunger
2799,3193,child,3,28,hunger
2799,3194,child,4,28,hunger
2799,3195,child,5,28,hunger
2799,3196,child,6,28,hunger
2799,3197,child,7,28,hunger
2799,3198,child,8,28,hunger
2799,3199,child,9,28,hunger
2799,3200,child,10,28,hunger
2799,3201,child,11,28,hunger
2803,3177,mother,0,27,starvation
2803,3203,child,9,26,hunger
2811,3205,child,9,27,hunger
2816,3182,mother,5,27,starvation
2824,3184,mother,7,27,starvation
2826,3176,mother,9,26,starvation
2826,3178,mother,1,27,starvation
